GrantID	Date	FY.Q	FY	ID
R01 ES011634	2009-10-24	2010.1	2010	R01_ES011634_20159
CA057621	2009-10-24	2010.1	2010	CA057621_20160
P30ES005022	2009-10-24	2010.1	2010	P30ES005022_20161
P42ES13661	2009-10-24	2010.1	2010	P42ES13661_20162
R01 ES016099	2009-10-24	2010.1	2010	R01_ES016099_20163
ES001670	2009-10-23	2010.1	2010	ES001670_20164
P50 ES66076	2009-10-23	2010.1	2010	P50_ES66076_20165
5 P01 CA26731	2009-10-23	2010.1	2010	5_P01_CA26731_20166
Z99 ES999999	2009-10-23	2010.1	2010	Z99_ES999999_20167
ES 016665	2009-10-23	2010.1	2010	ES_016665_20168
MH073124	2009-10-23	2010.1	2010	MH073124_20169
5P30 ES000267	2009-10-23	2010.1	2010	5P30_ES000267_20170
ES10337	2009-10-23	2010.1	2010	ES10337_20171
ES005948	2009-10-23	2010.1	2010	ES005948_20172
R01 CA116777	2009-10-22	2010.1	2010	R01_CA116777_20173
ES007059-30	2009-10-22	2010.1	2010	ES007059-30_20174
DK48831	2009-10-22	2010.1	2010	DK48831_20175
CA129444	2009-10-22	2010.1	2010	CA129444_20176
P30 ES007033-15	2009-10-22	2010.1	2010	P30_ES007033-15_20177
AG024824	2009-10-22	2010.1	2010	AG024824_20178
Z01 ES065086-13	2009-10-22	2010.1	2010	Z01_ES065086-13_20179
P20-RR015583	2009-10-22	2010.1	2010	P20-RR015583_20180
CA59739	2009-10-21	2010.1	2010	CA59739_20181
ES00628	2009-10-21	2010.1	2010	ES00628_20182
Z99 ES999999	2009-10-21	2010.1	2010	Z99_ES999999_20183
1F31ES017391-01	2009-10-21	2010.1	2010	1F31ES017391-01_20184
ES011644	2009-10-21	2010.1	2010	ES011644_20185
ES03817	2009-10-21	2010.1	2010	ES03817_20186
1K24-HD05873501	2009-10-21	2010.1	2010	1K24-HD05873501_20187
ES011810	2009-10-21	2010.1	2010	ES011810_20188
1-UO1-NS-047537	2009-10-21	2010.1	2010	1-UO1-NS-047537_20189
ES013557	2009-10-21	2010.1	2010	ES013557_20190
ES013557	2009-10-21	2010.1	2010	ES013557_20191
R00 ES016723	2009-10-20	2010.1	2010	R00_ES016723_20192
N01-PC-35136	2009-10-20	2010.1	2010	N01-PC-35136_20193
P30 ES000267	2009-10-20	2010.1	2010	P30_ES000267_20194
5R25 ES016150-02	2009-10-20	2010.1	2010	5R25_ES016150-02_20195
AG08702	2009-10-20	2010.1	2010	AG08702_20196
MC_U105261167	2009-10-20	2010.1	2010	MC_U105261167_20197
CA 128932	2009-10-20	2010.1	2010	CA_128932_20198
P30 ES005022	2009-10-20	2010.1	2010	P30_ES005022_20199
DK176743	2009-10-20	2010.1	2010	DK176743_20200
AR0501552	2009-10-20	2010.1	2010	AR0501552_20201
P30 ES000210	2009-10-20	2010.1	2010	P30_ES000210_20202
CA 016672	2009-10-20	2010.1	2010	CA_016672_20203
K07 CA102327	2009-10-17	2010.1	2010	K07_CA102327_20204
ES02710	2009-10-17	2010.1	2010	ES02710_20205
ES016486	2009-10-17	2010.1	2010	ES016486_20206
DK 25636	2009-10-17	2010.1	2010	DK_25636_20207
AI051214	2009-10-17	2010.1	2010	AI051214_20208
R01 ES010936	2009-10-17	2010.1	2010	R01_ES010936_20209
Z99 ES999999	2009-10-17	2010.1	2010	Z99_ES999999_20210
P30 CA-68485	2009-10-17	2010.1	2010	P30_CA-68485_20211
P30 ES010126	2009-10-16	2010.1	2010	P30_ES010126_20212
ES013661	2009-10-16	2010.1	2010	ES013661_20213
5R01-ES008823	2009-10-16	2010.1	2010	5R01-ES008823_20214
P30 ES007033	2009-10-16	2010.1	2010	P30_ES007033_20215
K07 CA116296	2009-10-16	2010.1	2010	K07_CA116296_20216
CA112660	2009-10-16	2010.1	2010	CA112660_20217
R01 HG003523	2009-10-16	2010.1	2010	R01_HG003523_20218
ES04869	2009-10-16	2010.1	2010	ES04869_20219
ES007784	2009-10-16	2010.1	2010	ES007784_20220
5-P42-ES05947	2009-10-16	2010.1	2010	5-P42-ES05947_20221
K24 RR023356	2009-10-16	2010.1	2010	K24_RR023356_20222
F30 ES015971	2009-10-16	2010.1	2010	F30_ES015971_20223
K23 ES013173-05	2009-10-16	2010.1	2010	K23_ES013173-05_20224
K05 CA136967	2009-10-15	2010.1	2010	K05_CA136967_20225
ES07462	2009-10-15	2010.1	2010	ES07462_20226
P01 ES016732	2009-10-15	2010.1	2010	P01_ES016732_20227
P01 CA026731	2009-10-15	2010.1	2010	P01_CA026731_20228
CA129444	2009-10-15	2010.1	2010	CA129444_20229
Z01-CP-010196-02	2009-10-15	2010.1	2010	Z01-CP-010196-02_20230
ES10957	2009-10-15	2010.1	2010	ES10957_20231
ES05410	2009-10-14	2010.1	2010	ES05410_20232
K22 ES014729	2009-10-14	2010.1	2010	K22_ES014729_20233
CA108178	2009-10-14	2010.1	2010	CA108178_20234
AA016875	2009-10-14	2010.1	2010	AA016875_20235
R01 NS043987	2009-10-14	2010.1	2010	R01_NS043987_20236
P30 ES009089	2009-10-14	2010.1	2010	P30_ES009089_20237
ES012411	2009-10-14	2010.1	2010	ES012411_20238
R01 CA124709	2009-10-14	2010.1	2010	R01_CA124709_20239
KL2 RR025746	2009-10-14	2010.1	2010	KL2_RR025746_20240
ES01247	2009-10-14	2010.1	2010	ES01247_20241
ES01247	2009-10-14	2010.1	2010	ES01247_20242
P20 RR018728	2009-10-14	2010.1	2010	P20_RR018728_20243
R01 ES006376	2009-10-13	2010.1	2010	R01_ES006376_20244
U01 ES012801	2009-10-13	2010.1	2010	U01_ES012801_20245
R01 AI068820	2009-10-13	2010.1	2010	R01_AI068820_20246
ES04705-19	2009-10-13	2010.1	2010	ES04705-19_20247
K23 HL084191	2009-10-13	2010.1	2010	K23_HL084191_20248
R01-ES016597-01A1	2009-10-13	2010.1	2010	R01-ES016597-01A1_20249
HL72751	2009-10-13	2010.1	2010	HL72751_20250
R01 ES013495	2009-10-13	2010.1	2010	R01_ES013495_20251
1 T42 OH008433-01	2009-10-13	2010.1	2010	1_T42_OH008433-01_20252
1 P50 HD055726-01	2009-10-13	2010.1	2010	1_P50_HD055726-01_20253
P30 ES000210	2009-10-13	2010.1	2010	P30_ES000210_20254
Y1-ES-0001	2009-10-13	2010.1	2010	Y1-ES-0001_20255
ES049023-09 EB	2009-10-13	2010.1	2010	ES049023-09_EB_20256
RES-224-25-0088	2009-10-13	2010.1	2010	RES-224-25-0088_20257
ES015539	2009-10-13	2010.1	2010	ES015539_20258
K23 NS043351	2009-10-13	2010.1	2010	K23_NS043351_20259
R01 DK042174-07	2009-10-13	2010.1	2010	R01_DK042174-07_20260
R01 ES008739	2009-10-13	2010.1	2010	R01_ES008739_20261
ES012446	2009-10-13	2010.1	2010	ES012446_20262
K24 NS060991	2009-10-13	2010.1	2010	K24_NS060991_20263
CA109804-01	2009-10-13	2010.1	2010	CA109804-01_20264
T32 ES007267	2009-10-13	2010.1	2010	T32_ES007267_20265
ES10018	2009-10-13	2010.1	2010	ES10018_20266
GM15847	2009-10-13	2010.1	2010	GM15847_20267
2 T32 DC 00014	2009-10-13	2010.1	2010	2_T32_DC_00014_20268
5U01ES015677	2009-10-10	2010.1	2010	5U01ES015677_20269
K23 HG3983	2009-10-10	2010.1	2010	K23_HG3983_20270
R01 ES013314	2009-10-10	2010.1	2010	R01_ES013314_20271
CA100460	2009-10-10	2010.1	2010	CA100460_20272
K23 HL091174-01	2009-10-10	2010.1	2010	K23_HL091174-01_20273
Z01 ES025041	2009-10-10	2010.1	2010	Z01_ES025041_20274
P20 RR-016463	2009-10-10	2010.1	2010	P20_RR-016463_20275
2R01 HL711067	2009-10-10	2010.1	2010	2R01_HL711067_20276
ES06694	2009-10-09	2010.1	2010	ES06694_20277
HL 73896	2009-10-09	2010.1	2010	HL_73896_20278
AI51519	2009-10-09	2010.1	2010	AI51519_20279
CA092584	2009-10-09	2010.1	2010	CA092584_20280
ES012941	2009-10-09	2010.1	2010	ES012941_20281
ES012941	2009-10-09	2010.1	2010	ES012941_20282
AG023695	2009-10-09	2010.1	2010	AG023695_20283
CA065525	2009-10-09	2010.1	2010	CA065525_20284
DK063945	2009-10-09	2010.1	2010	DK063945_20285
ES016742	2009-10-09	2010.1	2010	ES016742_20286
ES07061	2009-10-09	2010.1	2010	ES07061_20287
P30 CA006927	2009-10-09	2010.1	2010	P30_CA006927_20288
P01 ES011263	2009-10-09	2010.1	2010	P01_ES011263_20289
ES014893	2009-10-09	2010.1	2010	ES014893_20290
ES-01247	2009-10-09	2010.1	2010	ES-01247_20291
ES00260	2009-10-09	2010.1	2010	ES00260_20292
CA023074	2009-10-08	2010.1	2010	CA023074_20293
K01 NR010540	2009-10-08	2010.1	2010	K01_NR010540_20294
2-R03-TW005654-04A1	2009-10-08	2010.1	2010	2-R03-TW005654-04A1_20295
P01 CA072955	2009-10-08	2010.1	2010	P01_CA072955_20296
CA027502	2009-10-08	2010.1	2010	CA027502_20297
P50 ES012383	2009-10-08	2010.1	2010	P50_ES012383_20298
P30 ES06639	2009-10-08	2010.1	2010	P30_ES06639_20299
9P50AT004155-06	2009-10-08	2010.1	2010	9P50AT004155-06_20300
ES16865	2009-10-08	2010.1	2010	ES16865_20301
5 P42 ES07381	2009-10-07	2010.1	2010	5_P42_ES07381_20302
R21 ES014426	2009-10-07	2010.1	2010	R21_ES014426_20303
ES007091	2009-10-07	2010.1	2010	ES007091_20304
ES011961	2009-10-07	2010.1	2010	ES011961_20305
1K23HD045770-01A2	2009-10-07	2010.1	2010	1K23HD045770-01A2_20306
CA93413	2009-10-07	2010.1	2010	CA93413_20307
CA111525-03	2009-10-07	2010.1	2010	CA111525-03_20308
HL081205	2009-10-07	2010.1	2010	HL081205_20309
ES11961	2009-10-07	2010.1	2010	ES11961_20310
DK061315	2009-10-07	2010.1	2010	DK061315_20311
U54MH084681	2009-10-07	2010.1	2010	U54MH084681_20312
F31 HD049323	2009-10-07	2010.1	2010	F31_HD049323_20313
ES 03358	2009-10-07	2010.1	2010	ES_03358_20314
P30 ES010126	2009-10-07	2010.1	2010	P30_ES010126_20315
ES 013885	2009-10-07	2010.1	2010	ES_013885_20316
AG024379	2009-10-07	2010.1	2010	AG024379_20317
P30-ES006096	2009-10-07	2010.1	2010	P30-ES006096_20318
P42ES10349	2009-10-07	2010.1	2010	P42ES10349_20319
R01 ES13932	2009-10-07	2010.1	2010	R01_ES13932_20320
K08 CA72731	2009-10-07	2010.1	2010	K08_CA72731_20321
1 Z01 ESO45004-11 BB	2009-10-07	2010.1	2010	1_Z01_ESO45004-11_BB_20322
P50 DE016215	2009-10-07	2010.1	2010	P50_DE016215_20323
U45 ES006173-16S1	2009-10-07	2010.1	2010	U45_ES006173-16S1_20324
P30 ES06096	2009-10-06	2010.1	2010	P30_ES06096_20325
ES016856	2009-10-06	2010.1	2010	ES016856_20326
P30 ES06639	2009-10-06	2010.1	2010	P30_ES06639_20327
R01 CA158283	2009-10-06	2010.1	2010	R01_CA158283_20328
F30 ES015950	2009-10-06	2010.1	2010	F30_ES015950_20329
ES00210	2009-10-06	2010.1	2010	ES00210_20330
R011ES014459	2009-10-06	2010.1	2010	R011ES014459_20331
AG023695	2009-10-06	2010.1	2010	AG023695_20332
GM41935	2009-10-06	2010.1	2010	GM41935_20333
R01 ES015988	2009-10-06	2010.1	2010	R01_ES015988_20334
1U26 94 00014	2009-10-06	2010.1	2010	1U26_94_00014_20335
5R01HL088141-02	2009-10-06	2010.1	2010	5R01HL088141-02_20336
P30 ES012072	2009-10-06	2010.1	2010	P30_ES012072_20337
Z01 ES010016-10	2009-10-06	2010.1	2010	Z01_ES010016-10_20338
P01 ES011269	2009-10-06	2010.1	2010	P01_ES011269_20339
ZIA ES102005-08	2009-10-06	2010.1	2010	ZIA_ES102005-08_20340
P42 ES010337	2009-10-06	2010.1	2010	P42_ES010337_20341
1P20MD003373-01	2009-10-06	2010.1	2010	1P20MD003373-01_20342
# 5RO1ES12459	2009-10-06	2010.1	2010	#_5RO1ES12459_20343
R15 ES011130	2009-10-06	2010.1	2010	R15_ES011130_20344
R01 GM075119	2009-10-06	2010.1	2010	R01_GM075119_20345
CA016672	2009-10-03	2010.1	2010	CA016672_20346
CA129523	2009-10-03	2010.1	2010	CA129523_20347
N01-ES-05455	2009-10-03	2010.1	2010	N01-ES-05455_20348
AR053512	2009-10-03	2010.1	2010	AR053512_20349
CTSA UL RR 025005	2009-10-03	2010.1	2010	CTSA_UL_RR_025005_20350
GM081930	2009-10-03	2010.1	2010	GM081930_20351
K01AR051021	2009-10-03	2010.1	2010	K01AR051021_20352
CA095608	2009-10-03	2010.1	2010	CA095608_20353
5T32ES007250	2009-10-03	2010.1	2010	5T32ES007250_20354
P01 AT002620	2009-10-03	2010.1	2010	P01_AT002620_20355
P30 CA-086862	2009-10-03	2010.1	2010	P30_CA-086862_20356
MH063022	2009-10-02	2009.4	2009	MH063022_20357
Z01 ES100221-06	2009-10-02	2009.4	2009	Z01_ES100221-06_20358
ES015704	2009-10-02	2009.4	2009	ES015704_20359
P30 ES000267	2009-10-02	2009.4	2009	P30_ES000267_20360
P01 ES06052	2009-10-02	2009.4	2009	P01_ES06052_20361
ES014635	2009-10-02	2009.4	2009	ES014635_20362
AG23122	2009-10-02	2009.4	2009	AG23122_20363
R01 ES017452	2009-10-01	2009.4	2009	R01_ES017452_20364
Z01 ES101074-06	2009-10-01	2009.4	2009	Z01_ES101074-06_20365
R01 ES014843	2009-10-01	2009.4	2009	R01_ES014843_20366
N01-PC35145	2009-10-01	2009.4	2009	N01-PC35145_20367
ES03606	2009-10-01	2009.4	2009	ES03606_20368
P30CA014599-32	2009-10-01	2009.4	2009	P30CA014599-32_20369
N01-PC-35412	2009-10-01	2009.4	2009	N01-PC-35412_20370
5T32 E5 07148	2009-10-01	2009.4	2009	5T32_E5_07148_20371
CA023074	2009-10-01	2009.4	2009	CA023074_20372
R01 CA129968	2009-10-01	2009.4	2009	R01_CA129968_20373
ES011961	2009-10-01	2009.4	2009	ES011961_20374
ES013688-01A1	2009-09-30	2009.4	2009	ES013688-01A1_20375
ES00002	2009-09-30	2009.4	2009	ES00002_20376
EOS 006677	2009-09-30	2009.4	2009	EOS_006677_20377
ES-01247	2009-09-30	2009.4	2009	ES-01247_20378
DA006733	2009-09-30	2009.4	2009	DA006733_20379
R21 ES019103	2009-09-30	2009.4	2009	R21_ES019103_20380
R01 ES008739	2009-09-30	2009.4	2009	R01_ES008739_20381
5K22ES12981	2009-09-29	2009.4	2009	5K22ES12981_20382
P30 ES06639	2009-09-29	2009.4	2009	P30_ES06639_20383
R01 ES011344	2009-09-29	2009.4	2009	R01_ES011344_20384
1 P42 ESI0337	2009-09-29	2009.4	2009	1_P42_ESI0337_20385
MC_G1001214	2009-09-29	2009.4	2009	MC_G1001214_20386
R01 ES005233-14	2009-09-29	2009.4	2009	R01_ES005233-14_20387
R01 ES015449	2009-09-29	2009.4	2009	R01_ES015449_20388
ES09888	2009-09-29	2009.4	2009	ES09888_20389
U01 ES0106064-01	2009-09-29	2009.4	2009	U01_ES0106064-01_20390
P41 EB001977	2009-09-26	2009.4	2009	P41_EB001977_20391
P42 ES007373	2009-09-26	2009.4	2009	P42_ES007373_20392
P30 ES001209-26A1	2009-09-26	2009.4	2009	P30_ES001209-26A1_20393
CA16672	2009-09-26	2009.4	2009	CA16672_20394
2 U45 ES06172-13	2009-09-26	2009.4	2009	2_U45_ES06172-13_20395
U45 ES06175	2009-09-26	2009.4	2009	U45_ES06175_20396
P30 ES010126	2009-09-26	2009.4	2009	P30_ES010126_20397
5 P42 ES007381	2009-09-26	2009.4	2009	5_P42_ES007381_20398
Y1-ES-0001-CLINICAL IMMUNOTOXICITY	2009-09-26	2009.4	2009	Y1-ES-0001-CLINICAL_IMMUNOTOXICITY_20399
ES103507	2009-09-25	2009.4	2009	ES103507_20400
DE017699	2009-09-25	2009.4	2009	DE017699_20401
5P42 ES004911-18/19	2009-09-25	2009.4	2009	5P42_ES004911-18/19_20402
1-R21-ES012834	2009-09-25	2009.4	2009	1-R21-ES012834_20403
1 Z01 ES065079	2009-09-25	2009.4	2009	1_Z01_ES065079_20404
1R01-ES013717	2009-09-25	2009.4	2009	1R01-ES013717_20405
1R36 EH000308-01	2009-09-25	2009.4	2009	1R36_EH000308-01_20406
ES013679	2009-09-25	2009.4	2009	ES013679_20407
Z99 ES999999	2009-09-25	2009.4	2009	Z99_ES999999_20408
ES013557	2009-09-25	2009.4	2009	ES013557_20409
5P01ES009581	2009-09-24	2009.4	2009	5P01ES009581_20410
ES-04804	2009-09-24	2009.4	2009	ES-04804_20411
1-P20-RR020782-01	2009-09-24	2009.4	2009	1-P20-RR020782-01_20412
5 P42 ES007373	2009-09-24	2009.4	2009	5_P42_ES007373_20413
R01 CA069065	2009-09-24	2009.4	2009	R01_CA069065_20414
2 T32 DC 00014	2009-09-24	2009.4	2009	2_T32_DC_00014_20415
P30ES01896	2009-09-24	2009.4	2009	P30ES01896_20416
ES015172-01	2009-09-24	2009.4	2009	ES015172-01_20417
1F32ES015663-01	2009-09-24	2009.4	2009	1F32ES015663-01_20418
CA-55678	2009-09-24	2009.4	2009	CA-55678_20419
5 P42 ES05947	2009-09-23	2009.4	2009	5_P42_ES05947_20420
DK-7-0004	2009-09-23	2009.4	2009	DK-7-0004_20421
P30 CA016520	2009-09-23	2009.4	2009	P30_CA016520_20422
ES007055-30	2009-09-22	2009.4	2009	ES007055-30_20423
5T32ES007055-30	2009-09-22	2009.4	2009	5T32ES007055-30_20424
1 U01 CA111242	2009-09-22	2009.4	2009	1_U01_CA111242_20425
P42 ES010337-070009	2009-09-22	2009.4	2009	P42_ES010337-070009_20426
R01 EB006201	2009-09-22	2009.4	2009	R01_EB006201_20427
N01 AI50028	2009-09-22	2009.4	2009	N01_AI50028_20428
HL 38578	2009-09-22	2009.4	2009	HL_38578_20429
P42 ES004911	2009-09-22	2009.4	2009	P42_ES004911_20430
ES008977	2009-09-22	2009.4	2009	ES008977_20431
Z01 ES090087-11	2009-09-22	2009.4	2009	Z01_ES090087-11_20432
R01 ES016597	2009-09-22	2009.4	2009	R01_ES016597_20433
P20 RR020171	2009-09-22	2009.4	2009	P20_RR020171_20434
ES014690	2009-09-22	2009.4	2009	ES014690_20435
1 UO1 NS 047537-01	2009-09-22	2009.4	2009	1_UO1_NS_047537-01_20436
ES-04940	2009-09-22	2009.4	2009	ES-04940_20437
P30 ES00210	2009-09-22	2009.4	2009	P30_ES00210_20438
CA16086	2009-09-19	2009.4	2009	CA16086_20439
R01 CA069065	2009-09-19	2009.4	2009	R01_CA069065_20440
CA129444	2009-09-19	2009.4	2009	CA129444_20441
1 Z01 ES065073	2009-09-19	2009.4	2009	1_Z01_ES065073_20442
ES-011961	2009-09-19	2009.4	2009	ES-011961_20443
DK076962	2009-09-19	2009.4	2009	DK076962_20444
1F30 ES015669 01	2009-09-19	2009.4	2009	1F30_ES015669_01_20445
IR25ES013210	2009-09-19	2009.4	2009	IR25ES013210_20446
1R15ES015348	2009-09-19	2009.4	2009	1R15ES015348_20447
U54 ES015678	2009-09-19	2009.4	2009	U54_ES015678_20448
ZIA ES100512-08	2009-09-19	2009.4	2009	ZIA_ES100512-08_20449
P30ES014443-01A1	2009-09-18	2009.4	2009	P30ES014443-01A1_20450
K12 HD028827	2009-09-18	2009.4	2009	K12_HD028827_20451
P30 ES000210	2009-09-18	2009.4	2009	P30_ES000210_20452
P30 ES000002	2009-09-18	2009.4	2009	P30_ES000002_20453
R01 ES011170	2009-09-18	2009.4	2009	R01_ES011170_20454
R21 ES014053-01	2009-09-18	2009.4	2009	R21_ES014053-01_20455
R01 HD46637	2009-09-18	2009.4	2009	R01_HD46637_20456
ES01247	2009-09-18	2009.4	2009	ES01247_20457
DE016937	2009-09-18	2009.4	2009	DE016937_20458
1P50ES012383-01	2009-09-18	2009.4	2009	1P50ES012383-01_20459
R01 HD058553	2009-09-18	2009.4	2009	R01_HD058553_20460
K22 ES011647	2009-09-18	2009.4	2009	K22_ES011647_20461
DK075850	2009-09-18	2009.4	2009	DK075850_20462
P42 ES010356	2009-09-18	2009.4	2009	P42_ES010356_20463
1U19CA105010	2009-09-18	2009.4	2009	1U19CA105010_20464
ZIA ES102646-01	2009-09-17	2009.4	2009	ZIA_ES102646-01_20465
P30 ES003819-159015	2009-09-17	2009.4	2009	P30_ES003819-159015_20466
AT004422	2009-09-17	2009.4	2009	AT004422_20467
R01 ES011294	2009-09-17	2009.4	2009	R01_ES011294_20468
P30 ES005022	2009-09-17	2009.4	2009	P30_ES005022_20469
CA112967	2009-09-17	2009.4	2009	CA112967_20470
F32 ES014142	2009-09-17	2009.4	2009	F32_ES014142_20471
CA-06-503	2009-09-17	2009.4	2009	CA-06-503_20472
K08 MH001232-04	2009-09-17	2009.4	2009	K08_MH001232-04_20473
K99 ES015426	2009-09-17	2009.4	2009	K99_ES015426_20474
5 P42 ES007373	2009-09-17	2009.4	2009	5_P42_ES007373_20475
GS-00F-0003L	2009-09-16	2009.4	2009	GS-00F-0003L_20476
HL57879	2009-09-16	2009.4	2009	HL57879_20477
GS-00F-0003L	2009-09-16	2009.4	2009	GS-00F-0003L_20478
K08 HL 075628-01	2009-09-16	2009.4	2009	K08_HL_075628-01_20479
2R01 ES10751	2009-09-16	2009.4	2009	2R01_ES10751_20480
ES-006676	2009-09-16	2009.4	2009	ES-006676_20481
AG-09525	2009-09-16	2009.4	2009	AG-09525_20482
DK47119	2009-09-16	2009.4	2009	DK47119_20483
R03 ES011536	2009-09-16	2009.4	2009	R03_ES011536_20484
F31 ES017196	2009-09-16	2009.4	2009	F31_ES017196_20485
5P30 ES07048	2009-09-16	2009.4	2009	5P30_ES07048_20486
ES-10190	2009-09-16	2009.4	2009	ES-10190_20487
R01 ES007355	2009-09-16	2009.4	2009	R01_ES007355_20488
Z01 ES101744-04	2009-09-15	2009.4	2009	Z01_ES101744-04_20489
K01 ES014907	2009-09-15	2009.4	2009	K01_ES014907_20490
P42 ES04913	2009-09-15	2009.4	2009	P42_ES04913_20491
ES012957	2009-09-15	2009.4	2009	ES012957_20492
P42 ES007373	2009-09-15	2009.4	2009	P42_ES007373_20493
HL080566	2009-09-15	2009.4	2009	HL080566_20494
1R01 HL090863	2009-09-15	2009.4	2009	1R01_HL090863_20495
P30 CA016086	2009-09-15	2009.4	2009	P30_CA016086_20496
DK075030	2009-09-15	2009.4	2009	DK075030_20497
ES009883	2009-09-15	2009.4	2009	ES009883_20498
Z01 CP010119-12	2009-09-15	2009.4	2009	Z01_CP010119-12_20499
Z01 ES49005-15	2009-09-15	2009.4	2009	Z01_ES49005-15_20500
T32 ES07069	2009-09-15	2009.4	2009	T32_ES07069_20501
P01 ES009605	2009-09-15	2009.4	2009	P01_ES009605_20502
ES009047	2009-09-15	2009.4	2009	ES009047_20503
CA108455-05	2009-09-15	2009.4	2009	CA108455-05_20504
Z01 ES050158-11	2009-09-15	2009.4	2009	Z01_ES050158-11_20505
R01 ES010932	2009-09-15	2009.4	2009	R01_ES010932_20506
1R18EH00348-01	2009-09-15	2009.4	2009	1R18EH00348-01_20507
R01 ES012974	2009-09-15	2009.4	2009	R01_ES012974_20508
P42ES10356	2009-09-15	2009.4	2009	P42ES10356_20509
1 U01 NS 047537-01	2009-09-15	2009.4	2009	1_U01_NS_047537-01_20510
AI067903	2009-09-15	2009.4	2009	AI067903_20511
R01 ES015498	2009-09-15	2009.4	2009	R01_ES015498_20512
P42 ES013660	2009-09-15	2009.4	2009	P42_ES013660_20513
P30 ES001896	2009-09-15	2009.4	2009	P30_ES001896_20514
5 R01 ES 011589-07	2009-09-12	2009.4	2009	5_R01_ES_011589-07_20515
ES13147	2009-09-12	2009.4	2009	ES13147_20516
R01 ES014843	2009-09-12	2009.4	2009	R01_ES014843_20517
P01 ES009600	2009-09-12	2009.4	2009	P01_ES009600_20518
ES-00002	2009-09-12	2009.4	2009	ES-00002_20519
ES07061	2009-09-12	2009.4	2009	ES07061_20520
ES013125	2009-09-12	2009.4	2009	ES013125_20521
5P01 ES09605	2009-09-12	2009.4	2009	5P01_ES09605_20522
R01 ES 011633	2009-09-12	2009.4	2009	R01_ES_011633_20523
P30 ES005022	2009-09-12	2009.4	2009	P30_ES005022_20524
P01-AG000001	2009-09-11	2009.4	2009	P01-AG000001_20525
ESO12961	2009-09-11	2009.4	2009	ESO12961_20526
2P01 AT002034-06	2009-09-11	2009.4	2009	2P01_AT002034-06_20527
P20-RR016443	2009-09-11	2009.4	2009	P20-RR016443_20528
CA93413	2009-09-11	2009.4	2009	CA93413_20529
ES 01247	2009-09-11	2009.4	2009	ES_01247_20530
ES10167	2009-09-11	2009.4	2009	ES10167_20531
R01 ES015451-03	2009-09-11	2009.4	2009	R01_ES015451-03_20532
R01 ES015498	2009-09-11	2009.4	2009	R01_ES015498_20533
DE018215	2009-09-10	2009.4	2009	DE018215_20534
CA57494	2009-09-10	2009.4	2009	CA57494_20535
AG023695	2009-09-10	2009.4	2009	AG023695_20536
R01 CA084493-09	2009-09-10	2009.4	2009	R01_CA084493-09_20537
R21-ES015801-01	2009-09-10	2009.4	2009	R21-ES015801-01_20538
2R44 ES03918-02	2009-09-10	2009.4	2009	2R44_ES03918-02_20539
CA76520	2009-09-10	2009.4	2009	CA76520_20540
K-12 88084	2009-09-10	2009.4	2009	K-12_88084_20541
ES-02710	2009-09-10	2009.4	2009	ES-02710_20542
R01 ES015359	2009-09-10	2009.4	2009	R01_ES015359_20543
DA006733	2009-09-10	2009.4	2009	DA006733_20544
Z01 ES045004-11	2009-09-10	2009.4	2009	Z01_ES045004-11_20545
CA105349	2009-09-10	2009.4	2009	CA105349_20546
P01 CA013106	2009-09-09	2009.4	2009	P01_CA013106_20547
ES00002	2009-09-09	2009.4	2009	ES00002_20548
T32ES07262	2009-09-09	2009.4	2009	T32ES07262_20549
CA-77114	2009-09-09	2009.4	2009	CA-77114_20550
P50 ES012736	2009-09-09	2009.4	2009	P50_ES012736_20551
DE-011390	2009-09-08	2009.4	2009	DE-011390_20552
ES-06766	2009-09-08	2009.4	2009	ES-06766_20553
CA105005	2009-09-08	2009.4	2009	CA105005_20554
1Z01ES101603-2008	2009-09-08	2009.4	2009	1Z01ES101603-2008_20555
K23 HL093023	2009-09-08	2009.4	2009	K23_HL093023_20556
ES10018	2009-09-08	2009.4	2009	ES10018_20557
P30 ES06639	2009-09-08	2009.4	2009	P30_ES06639_20558
R01-ESO5980	2009-09-08	2009.4	2009	R01-ESO5980_20559
P42 ES004705	2009-09-08	2009.4	2009	P42_ES004705_20560
P01 CA 66726	2009-09-08	2009.4	2009	P01_CA_66726_20561
P30-CA014520	2009-09-08	2009.4	2009	P30-CA014520_20562
P42 ES013660	2009-09-08	2009.4	2009	P42_ES013660_20563
ES04705-19	2009-09-08	2009.4	2009	ES04705-19_20564
ES04940	2009-09-08	2009.4	2009	ES04940_20565
ES07747	2009-09-05	2009.4	2009	ES07747_20566
ES11594	2009-09-05	2009.4	2009	ES11594_20567
-5-S06-GM-08091	2009-09-05	2009.4	2009	-5-S06-GM-08091_20568
5-R01-ES011344	2009-09-05	2009.4	2009	5-R01-ES011344_20569
AI065774	2009-09-05	2009.4	2009	AI065774_20570
AR055073	2009-09-05	2009.4	2009	AR055073_20571
AG016583	2009-09-05	2009.4	2009	AG016583_20572
R01 ES015450	2009-09-05	2009.4	2009	R01_ES015450_20573
CA093729	2009-09-04	2009.4	2009	CA093729_20574
P30-ES013508	2009-09-04	2009.4	2009	P30-ES013508_20575
CA093729	2009-09-04	2009.4	2009	CA093729_20576
CA112660	2009-09-04	2009.4	2009	CA112660_20577
K23 ES015510-01	2009-09-04	2009.4	2009	K23_ES015510-01_20578
